label,language,comment
suicide,bangla,আমি শেষ করে দেব সব।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,নিজের জীবন শেষ করাই এখন একমাত্র পথ।
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,আমি আত্মহত্যার সাহস পেয়ে গেছি।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে।
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি।
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি।
suicide,bangla,আমি শেষ করে দেব সব।
suicide,bangla,আমি এই ব্যথা চিরতরে বন্ধ করতে চাই।
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি।
suicide,bangla,আমি আমার শেষ বিদায় বলছি।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব।
suicide,bangla,আমার আর কিছু আসে যায় না।
suicide,bangla,বাঁচার কোনো মানে নেই।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি।
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি আজ রাতে ওভারডোজ নেব।
suicide,bangla,আমি আর মৃত্যুকে ভয় করি না।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,আমি কাঁদছি আর আমার জীবন শেষ করার কথা ভাবছি।
suicide,bangla,আমি কাঁদছি আর আমার জীবন শেষ করার কথা ভাবছি।
suicide,bangla,নিজের জীবন শেষ করাই এখন একমাত্র পথ।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমার আর কিছু আসে যায় না।
suicide,bangla,আমি মরতে প্রস্তুত।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি।
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত।
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমি শেষ করে দেব সব।
suicide,bangla,আমি আমার শিরা কাটতে চাই।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমি এখন মরে যেতে চাই।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি মারতে যাচ্ছি নিজেকে।
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি।
suicide,bangla,আমি আমার শেষ বিদায় বলছি
suicide,bangla,আমি আত্মহত্যা করব।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,আমি শেষ করার পথ খুঁজছি
suicide,bangla,জীবনটা আর সহ্য হচ্ছে না।
suicide,bangla,আমি মৃত্যুকে আলিঙ্গন করতে চাই।
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে।
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে
suicide,bangla,আমি আমার শেষ বিদায় বলছি।
suicide,bangla,নিজেকে শেষ করে দেবার ইচ্ছা হচ্ছে।
suicide,bangla,আমি আর মৃত্যুকে ভয় করি না।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত।
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই।
suicide,bangla,আমি আত্মহত্যার সাহস পেয়ে গেছি।
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত
suicide,bangla,আমি মৃত্যুকে আলিঙ্গন করতে চাই।
suicide,bangla,সব চেষ্টা করেছি কিন্তু আত্মহত্যাই বাকি।
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি।
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই।
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,শেষ বিদায় জানাচ্ছি সবাইকে
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আত্মহত্যা আমার নিয়তি।
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমার বাঁচার ইচ্ছা নেই।
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি।
suicide,bangla,জীবনটা বোঝা হয়ে দাঁড়িয়েছে।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,আমি আমার শেষ বিদায় বলছি।
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি।
suicide,bangla,মৃত্যুর জন্য অপেক্ষা করছি
suicide,bangla,সুইসাইড করব আমি।
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,"আমি আর পারছি না, আমি সব শেষ করছি।"
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি।
suicide,bangla,কষ্ট আর সহ্য হচ্ছে না আমি মরতে চাই।
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,আমি আমার শিরা কাটতে চাই।
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আমি একা মরে যেতে চাই।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,জীবনটা বোঝা হয়ে দাঁড়িয়েছে।
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি।
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি।
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,জীবনটা বোঝা হয়ে দাঁড়িয়েছে।
suicide,bangla,আমি আত্মহত্যার সাহস পেয়ে গেছি।
suicide,bangla,জীবন বাঁচানোর মতো নয়।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,নিজের জীবন শেষ করাই এখন একমাত্র পথ।
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,আমি আমার শেষ বিদায় বলছি।
suicide,bangla,আমার আর কিছু আসে যায় না।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আমি জানি ঠিক কীভাবে এটি করব।
suicide,bangla,সুইসাইড করব আমি
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না।
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই।
suicide,bangla,আমি শেষ করে দেব সব।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমি আর বাঁচতে চাই না
suicide,bangla,মৃত্যুর সাথে পলক পড়ছে না
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আমি আমার সুইসাইড নোট লিখে ফেলেছি।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,মৃত্যুর জন্য অপেক্ষা করছি।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,নিজের জীবন শেষ করাই এখন একমাত্র পথ।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো
suicide,bangla,আমি আত্মহত্যার সাহস পেয়ে গেছি।
suicide,bangla,আমি আমার শেষ বিদায় বলছি।
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান।
suicide,bangla,আমার আর কিছু আসে যায় না।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,বাঁচার কোনো মানে নেই।
suicide,bangla,আমি পরিকল্পনা করে ফেলেছি
suicide,bangla,আমি আর এখানে থাকতে চাই না।
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,কষ্ট আর সহ্য হচ্ছে না আমি মরতে চাই।
suicide,bangla,নিজেকে মেরে ফেলব।
