label,language,comment
suicide,english,I don't deserve to live
fall_in_love,bangla,তুমি আমার কাছে বিশেষ
suicide,english,I am thinking about killing myself
depression,english,I am tired of pretending to be okay
fall_in_love,bangla,তোমার সাথে প্রতিটি মুহূর্ত আমি লালন করি
depression,english,I feel like I am all alone in this world
suicide,english,I am ready to die
fall_in_love,english,I am falling so hard for you
depression,english,Why is everything so hard for me
depression,english,I am tired of fighting this battle alone
fall_in_love,bangla,তুমি আমার আত্মার সঙ্গী
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক
fall_in_love,english,You make me feel alive
depression,english,I wish someone would understand what I am going through
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই
depression,english,I cannot find joy in anything anymore
depression,bangla,আমি একা এই যুদ্ধ চালিয়ে যেতে ক্লান্ত
fall_in_love,english,You are always on my mind
depression,english,I am tired of being sad
suicide,english,Life is not worth living
suicide,english,I am ready to leave this world
depression,english,I have no energy to do anything
suicide,english,I am going to overdose tonight
fall_in_love,bangla,ঘুম থেকে উঠেই প্রথমে তোমার কথা মনে পড়ে
suicide,english,I found the courage to kill myself
fall_in_love,bangla,তোমার হাসির প্রতি আমি আসক্ত
depression,english,I feel like I have no purpose
suicide,english,I know exactly how I will do it
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই
fall_in_love,bangla,তুমি প্রতিটি ক্ষেত্রেই নিখুঁত
suicide,english,I want to kill myself tonight
depression,bangla,আমি চেয়েছিলাম আমি অদৃশ্য হয়ে যেতে পারতাম
fall_in_love,bangla,তুমি সবসময় আমার মনের মধ্যে আছো
fall_in_love,english,You are my sweetest dream
fall_in_love,bangla,আমি প্রতিদিন তোমার প্রেমে আরও গভীরে পড়ছি
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি
fall_in_love,english,My feelings for you are real
suicide,english,I want to take my own life
suicide,english,I don't deserve to live
fall_in_love,english,My love for you grows stronger every day
fall_in_love,english,I feel safe when I am with you
fall_in_love,english,I love the way you laugh
depression,english,I don't want to wake up tomorrow
depression,english,I am so tired of feeling sad all the time
depression,english,I hate my life
depression,bangla,আমি চলে গেলে কেউ মিস করবে না মনে হয়
fall_in_love,bangla,তুমি প্রতিটি ক্ষেত্রেই নিখুঁত
fall_in_love,bangla,তুমি আমার চাওয়া সবকিছু
fall_in_love,bangla,তুমি ছাড়া আমার জীবন কল্পনা করতে পারি না
suicide,english,I am going to hurt myself badly tonight
fall_in_love,bangla,আমি তোমাকে নিয়ে সারাক্ষণ ভাবি
suicide,english,I should just jump off a bridge
depression,bangla,আমি সব সময় খুব ক্লান্ত বোধ করি
fall_in_love,english,You are the best part of my day
fall_in_love,bangla,তুমিই আমার অপেক্ষার মানুষ
suicide,english,I just want to die and be free
fall_in_love,english,I love the way you laugh
depression,english,My heart feels so heavy all the time
fall_in_love,bangla,তুমি আমার মধুর স্বপ্ন
depression,english,I wish I could just disappear
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি
depression,bangla,আমি সবকিছু ছেড়ে দিতে চাই
suicide,english,I want to disappear forever
fall_in_love,bangla,তুমি আমার আত্মার সঙ্গী
suicide,english,I can't stop thinking about committing suicide
suicide,english,Suicide feels like my only option
fall_in_love,english,I am deeply in love with you
fall_in_love,english,I think about you all day long
suicide,bangla,আমি আমার শিরা কাটতে চাই
fall_in_love,english,You are the song in my heart
suicide,bangla,আমি মরতে প্রস্তুত
fall_in_love,english,I love you more every single day
suicide,english,I am done with this life
depression,bangla,আর কোনো কিছুতে আমার আনন্দ নেই
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত
fall_in_love,bangla,আমার হৃদয় তোমার জন্যই স্পন্দিত
fall_in_love,english,You are my one true love
fall_in_love,english,I love you more every single day
depression,bangla,আমার শ্বাস বন্ধ হয়ে আসছে মনে হয়
fall_in_love,bangla,তোমার সাথে প্রতিটি মুহূর্ত আমি লালন করি
fall_in_love,english,You make me want to be a better person
fall_in_love,bangla,তুমি আমার পৃথিবীকে ঘুরিয়ে দাও
suicide,english,I want to slit my wrists
suicide,english,I don't deserve to live
fall_in_love,english,I cherish every moment with you
depression,english,I just want the pain to stop
fall_in_love,bangla,আমি তোমার আশেপাশে থাকতে ভালোবাসি
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে
depression,english,I feel invisible to the world
depression,english,There is a dark cloud following me everywhere
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব
suicide,english,Suicide feels like my only option
depression,bangla,আমি আমার নিজের মনের ভিতরে আটকা পড়েছি
depression,english,I feel like a ghost watching my own life
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে
depression,bangla,আমি কোথাও খাপ খাই না
fall_in_love,english,You complete me
depression,english,Nothing makes me happy anymore
fall_in_love,bangla,তুমিই ভালোবাসায় বিশ্বাসের কারণ
depression,bangla,আর চেষ্টা করার কোনো অর্থ দেখি না
fall_in_love,bangla,আমি সারা দিন তোমার কথা ভাবি
fall_in_love,english,You are special to me
fall_in_love,bangla,তুমি আমার মধুর স্বপ্ন
suicide,english,I just want to die peacefully
fall_in_love,english,I have never felt this way before
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না
depression,english,I wish someone would understand what I am going through
depression,english,I feel like a ghost watching my own life
suicide,english,I don't care what happens to me anymore
suicide,english,Ending my life is the only solution
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে
suicide,english,I am going to end my suffering
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই
depression,bangla,আর কোনো কিছুতে আমার আনন্দ নেই
depression,english,I wish I could just disappear
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত
suicide,english,I want to die and leave this world behind
suicide,english,I want to stop this pain permanently
suicide,english,I have no reason to live anymore
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি
depression,english,I am tired of fighting this battle alone
suicide,bangla,বেঁচে থাকার মতো আর কিছুই নেই আমার
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না
depression,english,I cannot remember the last time I was happy
depression,english,I have been feeling really down lately
fall_in_love,bangla,আমি তোমার প্রতি সম্পূর্ণ আকৃষ্ট
depression,english,I feel so broken inside
depression,english,I feel like a ghost watching my own life
depression,english,There is no light at the end of the tunnel
depression,bangla,শেষ কবে খুশি ছিলাম আমার মনে নেই
depression,bangla,আমি একজন ব্যর্থ মানুষ
fall_in_love,bangla,আমি তোমার জন্য খুব বেশি পড়েছি
fall_in_love,english,Every time I see you I smile
suicide,english,I want to die and leave this world behind
suicide,bangla,আমি আমার শেষ বিদায় বলছি
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু
suicide,english,I am not afraid of death anymore
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত
depression,bangla,আমি আমার নিজের জীবনের ভূতের মতো
fall_in_love,english,You are my one true love
depression,bangla,সবকিছুই আমার জন্য এত কঠিন কেন
depression,english,I don't recognize myself anymore
suicide,english,I am saying my final goodbyes
suicide,english,I want to die now
suicide,english,Ending my life is the only solution
fall_in_love,english,You make my life beautiful
fall_in_love,bangla,তুমি আমাকে সম্পূর্ণ করো
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান
fall_in_love,english,My heart beats faster when you are near
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে
suicide,bangla,বেঁচে থাকার মতো আর কিছুই নেই আমার
depression,english,Every day feels the same and pointless
fall_in_love,bangla,তুমিই ভালোবাসায় বিশ্বাসের কারণ
suicide,english,I want to kill myself tonight
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে
fall_in_love,bangla,তুমিই ভালোবাসায় বিশ্বাসের কারণ
fall_in_love,english,You are my everything
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে
fall_in_love,english,You are the best part of my day
depression,bangla,আমি অনুভূতিহীন এবং সবার থেকে বিচ্ছিন্ন
depression,bangla,সবকিছু ধূসর আর শূন্য মনে হচ্ছে
suicide,english,"I can't take it anymore, I am going to end it"
depression,english,Nothing makes me happy anymore
fall_in_love,english,You are my soulmate
depression,english,I don't recognize myself anymore
depression,bangla,আমি যথেষ্ট ভালো নই মনে হয়
depression,bangla,সবকিছুই আমার জন্য এত কঠিন কেন
depression,bangla,আমি চলে গেলে কেউ মিস করবে না মনে হয়
depression,english,Why do I feel so alone in a crowd
depression,bangla,আমি অনুভূতিহীন এবং সবার থেকে বিচ্ছিন্ন
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো
fall_in_love,english,I cannot imagine my life without you
suicide,bangla,আমি মরতে প্রস্তুত
suicide,english,I have nothing left to live for
fall_in_love,english,I love you more than words can say
suicide,english,I am thinking of ways to harm myself
suicide,english,I want to kill myself tonight
fall_in_love,english,You are my happy place
depression,bangla,প্রতিটি দিন একই রকম আর অর্থহীন মনে হয়
depression,bangla,আমি এই পৃথিবীতে সম্পূর্ণ একা
fall_in_love,english,I never knew love could feel this way
suicide,english,I am going to overdose tonight
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি
suicide,english,I want to disappear forever
depression,bangla,পৃথিবীর কাছে আমি অদৃশ্য
fall_in_love,bangla,তোমার প্রতি আমার অনুভূতি সত্যি
suicide,english,I want to slit my wrists
depression,english,I do not see the point of trying anymore
fall_in_love,english,I am completely drawn to you
suicide,bangla,আমি আর বাঁচতে চাই না
fall_in_love,english,You bring so much joy to my life
depression,english,I feel like no one would miss me if I were gone
fall_in_love,english,You are the light of my life
fall_in_love,english,I want to grow old with you
fall_in_love,bangla,তোমার কথা ভাবলেই আমার মুখে হাসি চলে আসে
fall_in_love,bangla,তুমি আমার চাওয়া সবকিছু
fall_in_love,bangla,আমি তোমার আশেপাশে থাকতে ভালোবাসি
fall_in_love,bangla,তুমিই ভালোবাসায় বিশ্বাসের কারণ
suicide,bangla,আত্মহত্যা আমার নিয়তি
depression,bangla,আমি একা এই যুদ্ধ চালিয়ে যেতে ক্লান্ত
depression,english,Nothing matters anymore
fall_in_love,english,I feel safe when I am with you
suicide,english,I am going to overdose tonight
fall_in_love,english,My heart beats faster when you are near
depression,english,I feel like nobody cares about me
depression,bangla,আর কোনো কিছুতে আমার আনন্দ নেই
fall_in_love,bangla,তুমি আমার স্বপ্নের মতো
fall_in_love,english,I feel so lucky to have you in my life
fall_in_love,english,You stole my heart
suicide,bangla,আমি কাল আমার জীবন শেষ করার সিদ্ধান্ত নিয়েছি
fall_in_love,english,You make the world brighter
depression,bangla,সব সময় দুঃখিত থাকতে থাকতে আমি ক্লান্ত
depression,bangla,কোনো কিছুর আর কোনো মূল্য নেই
suicide,english,Death is my only friend now
suicide,english,I just want the suffering to end forever
depression,english,I am tired of pretending to be okay
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি
fall_in_love,english,You are special to me
fall_in_love,bangla,আমি তোমার প্রতি সম্পূর্ণ আকৃষ্ট
suicide,english,I am not scared of dying anymore
depression,english,Nothing matters anymore
suicide,english,I want to go to sleep and never wake up
suicide,english,I already bought what I need for it
depression,bangla,আমি সারাদিন বিছানায় পড়ে থাকতে চাই
suicide,english,Death is my only escape
suicide,english,I am saying goodbye to this world
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব
suicide,english,"I can't take it anymore, I am going to end it"
depression,bangla,কেউ আমাকে বোঝে না মনে হয়
suicide,bangla,আমি আমার শেষ বিদায় বলছি
fall_in_love,bangla,তুমি আমার একমাত্র সত্যিকারের ভালোবাসা
fall_in_love,bangla,তুমি আমার চাওয়া সবকিছু
depression,english,I have lost interest in everything I used to love
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি
fall_in_love,english,You are the light of my life
depression,english,I have been feeling really down lately
fall_in_love,english,I am falling for you more every day
depression,english,I feel so disconnected from reality
fall_in_love,english,Every love story is beautiful but ours is my favorite
suicide,english,I am thinking about killing myself
fall_in_love,english,You make my heart skip a beat
depression,bangla,এই অন্ধকার থেকে পালাতে পারি না
suicide,english,I am thinking about killing myself
depression,bangla,একটা কালো মেঘ সব সময় আমাকে অনুসরণ করে
fall_in_love,bangla,আমার হৃদয় তোমার জন্যই স্পন্দিত
depression,english,I feel like I am not good enough
fall_in_love,english,I love you more than words can say
depression,bangla,আমি আমার নিজের জীবনের ভূতের মতো
depression,english,I feel like giving up on everything
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার
fall_in_love,bangla,তোমার সাথে আমি নিরাপদ বোধ করি
depression,english,I feel like I am failing at everything
fall_in_love,bangla,তুমি ছাড়া আমার জীবন কল্পনা করতে পারি না
fall_in_love,bangla,তুমি আমার মধুর স্বপ্ন
depression,english,There is a dark cloud following me everywhere
suicide,english,I am going to overdose tonight
fall_in_love,english,I am completely drawn to you
depression,english,I do not see the point of trying anymore
depression,bangla,আমার ভিতরে সব ভেঙে গেছে
fall_in_love,english,You make the world brighter
depression,bangla,আমি শুধু চাই ব্যথাটা বন্ধ হোক
depression,english,I cannot remember the last time I was happy
suicide,english,Suicide is my destiny
fall_in_love,bangla,তুমি আমাকে সম্পূর্ণ করো
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই
fall_in_love,english,You are the best part of my day
suicide,english,I don't care what happens to me anymore
suicide,bangla,বেঁচে থাকার মতো আর কিছুই নেই আমার
depression,bangla,আমি শুধু চাই ব্যথাটা বন্ধ হোক
suicide,bangla,আমি কাঁদছি আর আমার জীবন শেষ করার কথা ভাবছি
depression,english,I just want the pain to stop
suicide,english,I am not afraid of death anymore
depression,bangla,কেউ আমাকে বোঝে না মনে হয়
fall_in_love,bangla,তুমি আমার জীবনে এত আনন্দ নিয়ে এসেছো
fall_in_love,bangla,আমি নিজেকে ভাগ্যবান মনে করি তোমাকে পেয়ে
depression,english,I feel like I am all alone in this world
suicide,english,I want to go to sleep and never wake up
suicide,english,I am ready to leave this world
suicide,english,I want to stop this pain permanently
fall_in_love,bangla,আমি তোমাকে গভীরভাবে ভালোবাসি
depression,english,I feel like I have no purpose
fall_in_love,bangla,তুমি আমার স্বপ্নের মতো
depression,bangla,দুঃখটা কখনো যায় না
fall_in_love,bangla,আমি সারা দিন তোমার কথা ভাবি
fall_in_love,bangla,আমি আগে কখনো এভাবে অনুভব করিনি
suicide,english,Death seems better than this pain
depression,bangla,সবকিছুই আমার জন্য এত কঠিন কেন
suicide,bangla,আমি নিজের জীবন নিতে চাই
suicide,bangla,আমি আত্মহত্যার সাহস পেয়ে গেছি
depression,english,I just want to stay in bed forever
depression,bangla,প্রতিটি দিন একই রকম আর অর্থহীন মনে হয়
fall_in_love,bangla,আমি নিজেকে ভাগ্যবান মনে করি তোমাকে পেয়ে
depression,english,I feel trapped in my own mind
fall_in_love,english,I cannot imagine my life without you
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি
fall_in_love,bangla,আমার মনে হয় আমি তোমার প্রেমে পড়েছি
depression,bangla,টানেলের শেষে কোনো আলো নেই
suicide,english,I want to die alone
fall_in_love,bangla,তুমি আমার জীবনের আলো
depression,bangla,সবকিছু কষ্ট দেয় আর কিছুই সাহায্য করে না
depression,english,I don't want to talk to anyone
depression,bangla,দুঃখটা কখনো যায় না
suicide,english,I can't stop thinking about committing suicide
fall_in_love,bangla,তুমি প্রতিটি ক্ষেত্রেই নিখুঁত
depression,english,I hate my life
suicide,bangla,আমি লাফ দিতে যাচ্ছি
suicide,english,The thought of suicide comforts me
fall_in_love,english,You are everything I ever wanted
fall_in_love,bangla,তুমি আমার মধুর স্বপ্ন
depression,bangla,আমি সবকিছু ছেড়ে দিতে চাই
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি
depression,bangla,প্রতিটি দিন একই রকম আর অর্থহীন মনে হয়
fall_in_love,bangla,আমি জানতাম না ভালোবাসা এত সুন্দর
fall_in_love,bangla,আমি তোমার সাথে সারা জীবন কাটাতে চাই
fall_in_love,english,I cherish every moment with you
depression,english,I am stuck in a dark place and cannot get out
fall_in_love,english,You are the one I have been waiting for
suicide,bangla,আমি লাফ দিতে যাচ্ছি
suicide,english,Nothing is worth living for anymore
suicide,bangla,আমি এখন মরে যেতে চাই
fall_in_love,bangla,তোমার সাথে প্রতিটি মুহূর্ত আমি লালন করি
depression,bangla,আমি ডুবে যাচ্ছি আর কেউ দেখছে না
depression,bangla,পৃথিবীর কাছে আমি অদৃশ্য
fall_in_love,english,I am yours completely
depression,english,I feel like a failure
fall_in_love,bangla,তুমি আমাকে বাঁচিয়ে রাখো
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি
depression,english,I feel so broken inside
fall_in_love,english,You are my dream come true
fall_in_love,bangla,তুমি সবকিছু আরও সুন্দর করে দাও
fall_in_love,english,You are my everything
fall_in_love,bangla,তুমি আমাকে বাঁচিয়ে রাখো
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না
depression,english,Why do I feel so alone in a crowd
fall_in_love,bangla,তুমিই আমার অপেক্ষার মানুষ
fall_in_love,english,I think I am falling in love with you
suicide,english,I have made a plan to end my life
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি
depression,bangla,আমি আমার জীবনকে ঘৃণা করি
fall_in_love,bangla,তুমি আমার হৃদয় চুরি করেছো
fall_in_love,english,You are the most beautiful person I have ever met
fall_in_love,bangla,তুমি আমার চাওয়া সবকিছু
suicide,english,I want to die alone
fall_in_love,bangla,আমি তোমার প্রতি সম্পূর্ণ আকৃষ্ট
suicide,english,I have tried everything but only suicide remains
fall_in_love,english,You are my everything
depression,english,I am so tired of feeling sad all the time
suicide,english,I want to disappear forever
depression,bangla,সব সময় আমার ভিতরটা খালি খালি লাগে
fall_in_love,english,You are my dream come true
depression,english,I hate my life
fall_in_love,english,You are everything I ever wanted
suicide,english,I am going to hurt myself badly tonight
suicide,english,I just want to die and be free
depression,bangla,আমার ভবিষ্যৎ নিয়ে আমি খুব হতাশ
fall_in_love,bangla,তুমি আমাকে সম্পূর্ণ করো
suicide,english,I don't want to live anymore
fall_in_love,bangla,আমি তোমার প্রতি সম্পূর্ণ আকৃষ্ট
suicide,bangla,জীবন বাঁচানোর মতো নয়
fall_in_love,english,You are the most amazing person I know
suicide,english,I am thinking of ways to harm myself
fall_in_love,english,You are my dream come true
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ
suicide,english,I have made peace with dying
fall_in_love,bangla,তুমি আমার দিনের সবচেয়ে সুন্দর অংশ
fall_in_love,english,You make me want to be a better person
fall_in_love,english,I cherish every moment with you
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়
fall_in_love,bangla,তুমি আমাকে আরও ভালো মানুষ হতে অনুপ্রাণিত করো
depression,bangla,কিছু করার শক্তি নেই আমার
suicide,bangla,আমি কাল আমার জীবন শেষ করার সিদ্ধান্ত নিয়েছি
suicide,bangla,সব চেষ্টা করেছি কিন্তু আত্মহত্যাই বাকি
suicide,english,I am thinking about killing myself
depression,english,Everything feels like a struggle
fall_in_love,bangla,তুমি আমার জীবনে এত আনন্দ নিয়ে এসেছো
depression,bangla,আমি সবকিছু ছেড়ে দিতে চাই
suicide,bangla,আমি বাঁচার যোগ্য নই
fall_in_love,bangla,আমি তোমার জন্য খুব বেশি পড়েছি
suicide,bangla,জীবন বাঁচানোর মতো নয়
fall_in_love,english,You are perfect in every way
suicide,bangla,আমি নিজের জীবন নিতে চাই
fall_in_love,bangla,তোমার সাথে আমি নিরাপদ বোধ করি
fall_in_love,english,I am addicted to your smile
fall_in_love,bangla,তুমিই আমার অপেক্ষার মানুষ
suicide,english,I am crying and thinking about ending my life
fall_in_love,bangla,তোমার কথা ভাবলেই আমার মুখে হাসি চলে আসে
suicide,bangla,আমি মরতে প্রস্তুত
suicide,english,I am crying and thinking about ending my life
suicide,english,I want to slit my wrists
depression,bangla,সবকিছু কষ্ট দেয় আর কিছুই সাহায্য করে না
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না
fall_in_love,bangla,আমি তোমাকে নিয়ে সারাক্ষণ ভাবি
fall_in_love,bangla,আমি তোমার দিকে তাকানোর ভঙ্গি ভালোবাসি
suicide,english,I want to end my life
fall_in_love,english,You are my soulmate
fall_in_love,english,You make my heart skip a beat
fall_in_love,english,I love being around you
suicide,bangla,আমি শান্তিতে মরে যেতে চাই
depression,english,I have been feeling really down lately
depression,english,I have lost interest in everything I used to love
fall_in_love,english,I want to hold you forever
depression,english,I feel numb and disconnected from everyone
depression,english,I feel invisible to the world
fall_in_love,english,I am deeply in love with you
fall_in_love,english,I think about you all day long
fall_in_love,english,I am yours completely
fall_in_love,english,You are the reason I believe in love
depression,bangla,আমি সব সময় দুঃখিত থাকি আর কারণ জানি না
fall_in_love,bangla,আমি জানতাম না ভালোবাসা এত সুন্দর
suicide,english,I am saying my final goodbyes
fall_in_love,bangla,তুমি ছাড়া আমার জীবন কল্পনা করতে পারি না
suicide,bangla,আমি বাঁচার যোগ্য নই
suicide,english,The world would be better without me
fall_in_love,bangla,তুমি আমার হৃদয়কে ছুঁয়ে গেছো
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি
suicide,bangla,আমি আর এখানে থাকতে চাই না
suicide,english,I want to stop this pain permanently
fall_in_love,english,I want to hold you forever
depression,english,I feel so broken inside
fall_in_love,english,You are the most beautiful person I have ever met
depression,bangla,কোনো কিছুর আর কোনো মূল্য নেই
fall_in_love,english,You are always on my mind
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি
suicide,english,I found the courage to kill myself
fall_in_love,english,I want to hold you forever
suicide,english,I am a danger to myself
suicide,english,I am going to jump
fall_in_love,english,My feelings for you are real
fall_in_love,bangla,আমি প্রতিদিন তোমার প্রেমে আরও গভীরে পড়ছি
depression,english,I feel like I am failing at everything
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান
suicide,bangla,আমি কাঁদছি আর আমার জীবন শেষ করার কথা ভাবছি
suicide,bangla,আত্মহত্যা আমার নিয়তি
fall_in_love,english,I never knew love could feel this way
suicide,english,I don't want to live anymore
suicide,bangla,আমি আর মৃত্যুকে ভয় করি না
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি
fall_in_love,bangla,তুমি আমাকে আরও ভালো মানুষ হতে অনুপ্রাণিত করো
depression,bangla,আমি সবকিছুতে ব্যর্থ হচ্ছি
depression,bangla,আমি অনেক দিন ধরে খুব হতাশ বোধ করছি
